state_name,county_nm,year,Total Population,WT number of public wastewater facilities,WT returns by public wastewater facilities,HP instream use,HP total number of facilities,HP total power generated,HP total offstream surface-water withdrawals,Ir Total reclaimed wastewater,Ir Total conveyance loss,Ir Total total irrigation,Ir Total total consumptive use,Ir Total total s-s withdrawals,A total s-s withdrawals,L consumptive use,L total s-s withdrawals,M reclaimed wastewater,M total consumptive use,M total s-s withdrawals,TP total number of facilities,TP total reclaimed wastewater,TP total power generated,TP total consumptive use,TP total s-s withdrawls,TP total s-s withdrawls plus deliveries,NTP number of facilities,NTP power generation,NTP total consumptive use,NTP total s-s withdrawals,NTP total s-s withdrawals plus deliveries,GTP number of facilities,GTP power generation,GTP total consumptive use,GTP total s-s withdrawals,GTP total s-s withdrawals plus deliveries,FTP number of facilities,FTP reclaimed wastewater,FTP power generation,FTP total consumptive use,FTP total s-s withdrawals,FTP total s-s withdrawals plus deliveries,TTP number of facilities,TTP reclaimed wastewater,TTP power generated,TTP total s-s withdrawals plus deliveries,TTP total consumptive use,TTP total s-s withdrawals,I number of facilities,I reclaimed wastewater,I total consumptive use,I total s-s withdrawals,I total s-s withdrawals plus deliveries,C reclaimed wastewater,C total consumptive use,C total s-s withdrawals,C total s-s withdrawals plus deliveries,D s-s population,D per capita use s-s,D per capita use public-supplied,D total consumptive use,D total s-s withdrawals total,D total s-s withdrawals plus deliveries,PS number of facilities,PS reclaimed wastewater,PS per capita use,PS public use and losses,PS total deliveries,PS total s-s withdrawals total
California,Santa Cruz,2005,249.666,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.700,0.000,11.480,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.130,0.130,0.000,0.000,0.000,0.000,13.490,1067.000,72.000,0.000,14.400,31.450,0.000,0.000,197.000,0.000,17.050,46.590
California,Santa Cruz,2010,262.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.620,0.000,33.210,0.000,0.000,0.000,0.000,0.000,0.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.850,6.850,0.000,0.000,0.000,0.000,19.452,75.000,65.000,0.000,1.460,17.260,0.000,0.000,101.000,0.000,15.800,24.570
California,Santa Cruz,2015,274.146,0.000,0.000,0.000,0.000,0.000,0.000,1.560,0.000,22.710,26.490,31.340,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,0.000,0.000,6.850,6.850,0.000,0.000,0.000,0.000,26.214,53.000,48.000,0.000,1.390,13.240,0.000,0.000,74.000,0.000,11.850,18.450
California,Shasta,1985,130.640,9.000,5.950,21713.650,0.000,6815.530,0.000,0.510,5.110,65.200,148.840,255.270,0.000,0.630,0.870,0.000,0.310,1.180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.280,34.270,34.270,0.000,1.940,0.850,6.540,30.370,75.000,151.000,4.520,2.280,17.380,0.000,0.000,0.000,0.000,20.790,24.760
California,Shasta,1990,147.040,13.000,10.520,17607.060,19.000,5286.570,0.000,0.000,48.850,68.100,166.550,252.020,0.000,0.970,58.490,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.000,0.000,0.500,12.010,12.690,0.000,0.010,12.280,18.680,21.700,75.000,234.000,8.050,1.630,30.950,65.000,0.000,0.000,0.000,36.400,48.890
California,Shasta,1995,160.900,13.000,13.160,11424.050,19.000,7921.230,16691.130,0.000,8.390,52.600,144.320,164.500,0.000,0.970,58.490,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.000,0.000,1.360,4.680,4.690,0.000,1.870,31.640,38.780,34.990,75.000,225.000,8.060,2.620,30.990,26.000,0.000,388.000,13.370,35.520,48.890
California,Shasta,2000,163.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,94.540,0.000,294.920,95.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.910,2.910,0.000,0.000,0.000,0.000,25.560,75.000,0.000,0.000,1.920,1.920,0.000,0.000,0.000,0.000,0.000,37.280
California,Shasta,2005,179.904,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.690,0.000,143.990,27.030,0.000,0.000,0.000,0.000,1.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.220,14.220,0.000,0.000,0.000,0.000,44.666,84.000,292.000,0.000,3.740,43.210,0.000,0.000,336.000,0.000,39.470,45.480
California,Shasta,2010,177.223,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,67.480,0.000,143.480,27.030,0.000,0.000,0.000,0.000,0.680,0.000,0.000,686.390,0.000,2.060,2.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,686.390,0.000,0.000,2.060,0.000,0.000,0.000,15.160,15.160,0.000,0.000,0.000,0.000,14.263,75.000,177.000,0.000,1.070,29.950,0.000,0.000,300.000,0.000,28.880,48.870
California,Shasta,2015,179.533,0.000,0.000,0.000,0.000,0.000,0.000,0.540,0.000,61.010,120.660,160.970,31.050,0.000,0.000,0.000,0.000,0.890,3.000,0.000,898.670,1.330,1.060,1.850,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,898.670,1.850,1.330,1.060,25.000,0.000,0.000,15.160,15.160,0.000,0.000,0.000,0.000,13.289,115.000,131.000,0.000,1.530,23.300,0.000,0.000,201.000,0.000,22.560,33.470
California,Sierra,1985,3.390,1.000,0.320,0.000,0.000,0.000,0.000,0.080,0.780,13.900,24.750,40.900,0.000,0.100,0.140,0.000,0.180,0.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.210,0.260,0.600,0.000,0.080,0.020,0.310,0.560,89.000,272.000,0.210,0.050,0.820,0.000,0.000,0.000,0.000,1.400,1.270
California,Sierra,1990,3.320,2.000,0.520,52.400,1.000,8.000,0.000,0.520,0.900,1.100,2.140,3.210,0.000,0.520,0.520,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.090,1.560,77.000,233.000,0.150,0.120,0.530,9.000,0.000,0.000,0.000,0.500,0.680
California,Sierra,1995,3.390,2.000,0.720,57.520,1.000,10.720,0.000,0.000,0.320,11.800,35.780,39.120,0.000,0.520,0.520,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.110,0.380,0.380,0.000,0.010,0.000,0.050,0.880,80.000,183.000,0.140,0.070,0.530,4.000,0.000,211.000,0.020,0.510,0.530
California,Sierra,2000,3.560,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,43.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.890,74.000,0.000,0.000,0.140,0.140,0.000,0.000,0.000,0.000,0.000,0.660
California,Sierra,2005,3.434,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.000,0.000,61.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.995,894.000,529.000,0.000,0.890,2.180,0.000,0.000,418.000,0.000,1.290,1.020
California,Sierra,2010,3.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.160,0.000,37.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.450,0.450,0.000,0.000,0.000,0.000,0.410,73.000,163.000,0.000,0.030,0.490,0.000,0.000,251.000,0.000,0.460,0.710
California,Sierra,2015,2.967,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.250,17.370,23.360,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.450,0.450,0.000,0.000,0.000,0.000,0.235,85.000,88.000,0.000,0.020,0.260,0.000,0.000,135.000,0.000,0.240,0.370
California,Siskiyou,1985,42.860,16.000,2.630,3646.130,0.000,412.330,0.000,2.330,5.590,182.300,299.380,466.080,0.000,1.470,1.710,0.000,0.190,0.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.670,7.230,7.680,0.000,0.760,0.350,2.520,12.530,75.000,190.000,1.740,0.940,6.690,0.000,0.000,0.000,0.000,8.370,9.430
California,Siskiyou,1990,43.530,19.000,2.600,2331.260,4.000,315.410,0.000,0.000,88.890,177.500,287.880,436.770,0.000,1.780,1.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,10.340,11.350,18.440,75.000,183.000,1.560,1.380,5.960,52.000,0.000,0.000,0.000,5.590,7.660
California,Siskiyou,1995,44.650,19.000,3.450,20495.180,4.000,341.970,0.000,0.000,13.140,155.000,272.130,421.890,0.000,1.380,1.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,0.260,0.880,0.890,0.000,0.370,40.500,41.910,17.860,75.000,225.000,1.950,1.340,7.370,14.000,0.000,321.000,1.140,7.450,8.590
California,Siskiyou,2000,44.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,187.520,0.000,509.860,40.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.100,0.000,0.000,0.000,0.000,20.560,75.000,0.000,0.000,1.540,1.540,0.000,0.000,0.000,0.000,0.000,7.920
California,Siskiyou,2005,45.259,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,156.580,0.000,358.730,11.450,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.920,0.920,0.000,0.000,0.000,0.000,31.279,190.000,275.000,0.000,5.930,9.780,0.000,0.000,468.000,0.000,3.850,6.540
California,Siskiyou,2010,44.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,189.620,0.000,388.260,11.450,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.290,2.290,0.000,0.000,0.000,0.000,16.320,75.000,124.000,0.000,1.220,4.770,0.000,0.000,239.000,0.000,3.550,6.840
California,Siskiyou,2015,43.554,0.000,0.000,0.000,0.000,0.000,0.000,0.530,0.000,178.210,153.210,201.480,18.950,0.000,0.000,0.000,0.000,0.360,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,2.290,2.290,0.000,0.000,0.000,0.000,14.775,88.000,90.000,0.000,1.300,3.890,0.000,0.000,160.000,0.000,2.590,4.610
California,Solano,1985,275.200,8.000,28.480,0.000,0.000,0.000,0.000,2.440,9.290,212.300,325.120,488.770,0.000,0.700,0.960,0.000,0.110,0.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.550,9.490,18.570,0.000,4.040,0.490,15.820,17.540,75.000,158.000,10.910,1.320,41.980,0.000,0.000,0.000,0.000,65.070,66.650
California,Solano,1990,340.420,10.000,36.350,0.000,0.000,0.000,0.000,4.800,0.000,198.200,337.660,509.390,0.000,0.960,0.960,0.000,0.060,0.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.000,0.000,1.770,1.450,3.680,0.000,0.000,0.000,7.750,40.470,75.000,117.000,9.870,3.040,37.990,19.000,0.000,0.000,0.000,44.930,62.950
California,Solano,1995,370.500,10.000,43.640,0.000,0.000,0.000,0.000,0.000,13.350,159.600,369.820,458.250,0.000,1.220,1.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57.000,0.000,2.580,1.570,8.910,0.000,2.560,0.000,9.840,14.820,75.000,104.000,10.570,1.110,38.110,9.000,0.000,181.000,10.190,54.180,64.370
California,Solano,2000,394.540,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,155.500,0.000,445.110,0.020,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.260,1.260,0.000,0.000,0.000,0.000,8.640,74.000,0.000,0.000,0.640,0.640,0.000,0.000,0.000,0.000,0.000,69.650
California,Solano,2005,411.593,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,128.370,0.000,398.780,0.000,0.000,0.000,0.000,0.000,0.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.070,0.000,0.000,0.000,0.000,35.400,48.000,100.000,0.000,1.710,39.180,0.000,0.000,174.000,0.000,37.470,65.600
California,Solano,2010,413.344,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,185.320,0.000,381.880,0.000,0.000,0.000,0.000,0.000,0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.080,6.080,0.000,0.000,0.000,0.000,5.054,75.000,96.000,0.000,0.380,39.670,0.000,0.000,155.000,0.000,39.290,63.300
California,Solano,2015,436.092,0.000,0.000,0.000,0.000,0.000,0.000,0.370,0.000,172.990,287.570,395.520,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,0.000,0.000,6.080,6.080,0.000,0.000,0.000,0.000,23.259,72.000,76.000,0.000,1.680,32.980,0.000,0.000,126.000,0.000,31.300,52.180
California,Sonoma,1985,334.320,21.000,21.420,0.000,0.000,0.000,0.000,4.260,0.570,138.400,34.090,283.950,0.000,7.830,9.110,0.000,0.420,1.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8759.790,33.150,43.330,43.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8759.790,0.000,33.150,43.330,0.000,0.000,2.030,3.470,6.170,0.000,3.810,2.280,11.930,80.320,75.000,101.000,8.220,6.020,31.620,0.000,0.000,0.000,0.000,37.950,41.960
California,Sonoma,1990,388.220,25.000,25.810,0.000,0.000,0.000,0.000,10.200,0.000,40.400,46.300,63.870,0.000,0.930,1.610,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.000,7060.410,25.940,34.270,34.270,0.000,0.000,0.000,0.000,0.000,0.000,19.000,0.000,7060.410,0.000,25.940,0.000,141.000,0.000,0.000,0.000,1.300,0.000,0.000,6.920,13.150,45.480,75.000,92.000,9.170,3.410,34.970,179.000,0.000,0.000,0.000,39.090,87.960
California,Sonoma,1995,419.500,25.000,32.600,0.000,0.000,0.000,0.000,7.150,0.000,45.800,56.930,56.930,0.000,7.620,8.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.000,3561.110,10.340,15.050,15.050,0.000,0.000,0.000,0.000,0.000,0.000,19.000,0.000,3561.110,15.050,10.340,15.050,139.000,0.000,0.780,2.270,2.680,0.430,2.360,6.920,16.010,92.290,75.000,97.000,11.150,6.920,38.550,26.000,0.000,137.000,3.600,41.130,44.730
California,Sonoma,2000,458.610,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59.430,0.000,74.230,7.680,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.870,6.870,0.000,0.000,0.000,0.000,108.810,75.000,0.000,0.000,8.160,8.160,0.000,0.000,0.000,0.000,0.000,56.170
California,Sonoma,2005,466.477,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,73.730,0.000,46.090,6.410,0.000,0.000,0.000,0.000,1.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.450,0.450,0.000,0.000,0.000,0.000,102.384,78.000,151.000,0.000,7.940,63.080,0.000,0.000,133.000,0.000,55.140,48.510
California,Sonoma,2010,483.878,0.000,0.000,0.000,0.000,0.000,0.000,3.590,0.000,93.100,0.000,148.820,6.180,0.000,0.000,0.000,0.000,0.350,0.000,0.000,5648.300,0.000,31.780,31.780,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5648.300,0.000,0.000,31.780,0.000,0.110,0.000,14.770,14.770,0.000,0.000,0.000,0.000,76.951,75.000,77.000,0.000,5.770,36.990,0.000,0.000,120.000,0.000,31.220,48.660
California,Sonoma,2015,502.146,0.000,0.000,0.000,0.000,0.000,0.000,9.380,0.000,93.550,175.580,210.340,17.440,0.000,0.000,0.000,0.000,0.130,4.000,0.000,5490.500,18.020,25.240,25.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,5490.500,25.240,18.020,25.240,73.000,0.110,0.000,14.500,14.500,0.000,0.000,0.000,0.000,77.261,65.000,63.000,0.000,5.060,31.820,0.000,0.000,95.000,0.000,26.760,40.490
California,Stanislaus,1985,305.600,13.000,40.820,1496.950,0.000,42.590,0.000,5.660,23.740,388.600,721.270,1186.820,0.000,46.410,58.900,0.000,0.300,1.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.120,8.770,21.730,28.620,0.000,5.920,0.250,23.970,8.840,76.000,212.000,16.530,0.670,63.570,0.000,0.000,0.000,0.000,93.510,103.110
California,Stanislaus,1990,370.520,16.000,40.230,1334.190,5.000,25.560,0.000,9.050,66.670,415.200,757.480,1110.220,0.000,62.410,76.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,211.000,0.820,5.120,16.670,39.710,0.000,0.000,0.000,4.750,146.160,75.000,313.000,0.000,10.960,81.220,106.000,0.000,0.000,0.000,98.050,81.560
California,Stanislaus,1995,413.800,16.000,42.750,1874.280,5.000,57.060,108.970,0.000,128.400,420.100,1041.390,1294.780,0.000,66.610,66.620,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,212.000,0.000,3.440,7.240,11.880,0.000,1.320,0.000,5.060,57.930,75.000,155.000,16.920,4.340,59.410,11.000,0.000,182.000,0.170,64.770,64.940
California,Stanislaus,2000,447.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,454.720,0.000,1400.650,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.910,12.910,0.000,0.000,0.000,0.000,85.170,75.000,0.000,0.000,6.400,6.400,0.000,0.000,0.000,0.000,0.000,116.120
California,Stanislaus,2005,505.505,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,403.350,0.000,1146.960,0.460,0.000,0.000,0.000,0.000,1.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.190,0.000,0.000,0.000,0.000,73.540,603.000,191.000,0.000,44.370,127.000,0.000,0.000,571.000,0.000,82.630,246.770
California,Stanislaus,2010,514.453,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,659.310,0.000,1499.940,1.380,0.000,0.000,0.000,0.000,0.470,0.000,0.000,813.980,0.000,0.550,0.550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,813.980,0.000,0.000,0.550,0.000,1.040,0.000,16.030,16.030,0.000,0.000,0.000,0.000,40.443,75.000,153.000,0.000,3.040,75.460,0.000,0.000,219.000,0.000,72.420,103.640
California,Stanislaus,2015,538.388,0.000,0.000,0.000,0.000,0.000,0.000,10.320,0.000,392.500,809.880,1034.160,0.320,0.000,0.000,0.000,0.000,0.450,2.000,1.080,1727.890,1.070,0.420,0.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,1.080,1727.890,0.420,1.070,0.420,30.000,1.040,0.000,15.220,15.220,0.000,0.000,0.000,0.000,48.084,94.000,93.000,0.000,4.510,50.120,0.000,0.000,164.000,0.000,45.610,80.480
California,Sutter,1985,58.270,3.000,3.750,0.000,0.000,0.000,0.000,2.980,29.810,148.500,712.710,1490.690,0.000,0.330,0.450,0.000,0.080,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.640,3.110,7.240,0.000,1.050,0.690,3.190,24.250,75.000,195.000,2.200,1.820,8.450,0.000,0.000,0.000,0.000,13.260,10.870
California,Sutter,1990,64.420,3.000,4.480,0.000,0.000,0.000,0.000,0.000,0.000,244.400,550.960,940.190,0.000,0.650,0.650,0.000,0.020,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,0.000,0.180,0.270,1.100,0.000,0.000,0.000,1.510,22.700,75.000,167.000,2.250,1.700,8.670,29.000,0.000,0.000,0.000,9.310,11.610
